,"""enh_impression_list""","""enh_impression_name""","""enh_impression_position""","""search_sortby""","""object_area""","""object_city""","""object_currency""","""object_display_state""","""object_district""","""object_features""","""object_federalstate""","""object_gok""","""object_is_special""","""object_label""","""object_marketingtype""","""object_objekt_nutzungsart""","""object_objekt_zustand""","""object_objektart""","""object_objektart_sub""","""object_price""","""object_rooms""","""object_listingtype"""
678,Liste_Objekte_passend,kontakt,18.0,1938659.0,56.0,Germering,EUR,rec_item,Germering,Balkon|EBK,Bayern,369d9394-a6c5-45a6-b788-341d990c2b3a,,old,Miete,WOHNEN,sonstiges,,Wohnung,1060.0,2.0,standard
679,Liste_Objekte_passend,kontakt,19.0,107214.0,93.0,Grafing,EUR,rec_item,Grafing,EBK,Bayern,162a978f-32e4-4485-a850-ac3f38a65de7,,new,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1360.0,3.0,standard
680,Liste_Objekte_passend,kontakt,20.0,177005.0,88.08,Gauting,EUR,rec_item,Gauting,Balkon,Bayern,9ab014c7-ecc3-4660-a213-125532f2b212,top-immo,old,Miete,WOHNEN,sonstiges,,ETAGE,1396.95,2.5,premium
681,Liste_Objekte_passend,kontakt,21.0,1612377.0,177.0,Haimhausen,EUR,rec_item,Amperpettenbach,Balkon|EBK,Bayern,5a3008de-7d73-4b25-819b-59f31da90cd5,top-immo,new,Miete,WOHNEN,sonstiges,,APARTMENT,2300.0,4.0,premium
682,Liste_Objekte_passend,kontakt,22.0,1938659.0,69.75,Gauting,EUR,rec_item,Gauting,Balkon|EBK,Bayern,d9a14ed8-279c-4ccb-b9ee-68e661cf1c02,,new,Miete,WOHNEN,sonstiges,,Wohnung,976.5,2.0,standard
683,Liste_Objekte_passend,kontakt,1.0,1938659.0,0.0,Oberding,EUR,rec_item,Notzing,Balkon|EBK,Bayern,03f45ceb-df51-4faa-b26a-c7a5f54e29dc,,old,Miete,WOHNEN,sonstiges,,MAISONETTE,1420.0,4.0,standard
684,Liste_Objekte_passend,kontakt,2.0,1821154.0,83.0,Gauting,EUR,rec_item,Gauting,,Bayern,5f9ff0b0-b03e-410c-aa75-8d7b0fa50a47,,old,Miete,WOHNEN,sonstiges,,Wohnung,1280.0,3.0,standard
685,Liste_Objekte_passend,kontakt,3.0,1938659.0,40.0,Gauting,EUR,rec_item,Gauting,Garten|Balkon,Bayern,a66ddc65-9e4d-4a98-aed8-8a020ced9824,,old,Miete,WOHNEN,sonstiges,,Wohnung,780.0,1.5,standard
686,Liste_Objekte_passend,kontakt,4.0,1929272.0,146.0,Germering,EUR,rec_item,Germering,Balkon,Bayern,78e1fc02-db50-4861-a9da-d6d28ef99a8b,,old,Miete,WOHNEN,sonstiges,,MAISONETTE,2300.0,4.5,standard
687,Liste_Objekte_passend,kontakt,5.0,1938659.0,62.0,Dachau,EUR,rec_item,Dachau,Garten,Bayern,35006198-6f95-47f1-935c-62bad95c3532,,old,Miete,WOHNEN,sonstiges,,Wohnung,1259.0,2.0,standard
688,Liste_Objekte_passend,kontakt,6.0,1938659.0,43.0,Dachau,EUR,rec_item,Dachau,Garten|Balkon,Bayern,4952390c-763d-4fb1-967e-3a2aa636a9b2,,old,Miete,WOHNEN,sonstiges,,Wohnung,839.0,1.0,standard
689,Liste_Objekte_passend,kontakt,7.0,1703721.0,82.14,Gauting,EUR,rec_item,Gauting,Garten|EBK,Bayern,55ef2384-47ca-47b9-8e9b-b80013910040,top-immo,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1478.52,2.0,premium
690,Liste_Objekte_passend,kontakt,8.0,407354.0,92.0,Dachau,EUR,rec_item,Dachau,Balkon,Bayern,38a92357-be5b-4673-a497-81035f28e4ac,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1250.0,3.0,standard
691,Liste_Objekte_passend,kontakt,9.0,1938659.0,50.0,Germering,EUR,rec_item,Germering,EBK,Bayern,de5ce222-68bf-455d-972b-09808fc5bfd1,,new,Miete,WOHNEN,sonstiges,,Wohnung,704.0,2.0,standard
692,Liste_Objekte_passend,kontakt,10.0,1938659.0,93.0,Gröbenzell,EUR,rec_item,null,Balkon,Bayern,1e1e7b56-bdc0-43fb-bf9f-9c1c75271bd8,,old,Miete,WOHNEN,sonstiges,,Wohnung,1581.0,4.0,standard
693,Liste_Objekte_passend,kontakt,11.0,39664.0,78.08,Germering,EUR,rec_item,Germering,Balkon,Bayern,4de2bd6e-35e9-4866-b0f3-697ab62de574,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1520.0,3.0,standard
694,Liste_Objekte_passend,kontakt,12.0,1367546.0,64.0,Erding,EUR,rec_item,Altenerding,Garten|Balkon,Bayern,308cd95d-e83f-4851-a2dc-37947552322e,,new,Miete,WOHNEN,sonstiges,,ETAGE,895.0,2.0,standard
695,Liste_Objekte_passend,kontakt,13.0,1367546.0,76.0,Erding,EUR,rec_item,Altenerding,Garten,Bayern,6012fea0-120c-47c1-ae02-1e9dc6580adc,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1015.0,2.0,standard
696,Liste_Objekte_passend,kontakt,14.0,2815278.0,87.27,Germering,EUR,rec_item,Germering,,Bayern,0a82ea43-f911-4a4b-9c62-5df9e7d66ce4,,old,Miete,WOHNEN,sonstiges,,ETAGE,1530.0,3.0,standard
697,Liste_Objekte_passend,kontakt,15.0,1938657.0,90.0,Gröbenzell,EUR,rec_item,null,Balkon,Bayern,45051ee4-c2ae-4993-a3ae-95899b361aa8,,new,Miete,WOHNEN,sonstiges,,ETAGE,1275.0,3.5,standard
698,Liste_Objekte_passend,kontakt,16.0,460782.0,103.0,Erding,EUR,rec_item,Altenerding,Garten|EBK,Bayern,5f44ac58-42af-4b25-bbec-f00c8f5383a3,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1380.0,3.0,standard
699,Liste_Objekte_passend,kontakt,17.0,1464559.0,69.0,Germering,EUR,rec_item,Germering,Garten|EBK,Bayern,89d47377-0d35-4e30-8094-5c2571eb4f77,,old,Miete,WOHNEN,sonstiges,,Wohnung,1270.0,2.0,standard
700,Liste_Objekte_passend,kontakt,18.0,381339.0,145.0,Gröbenzell,EUR,rec_item,null,Balkon,Bayern,fc8e6cd5-26bd-4f0f-8871-c548a0139b04,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,2400.0,3.0,standard
701,Liste_Objekte_passend,kontakt,19.0,381339.0,145.0,Gröbenzell,EUR,rec_item,null,Balkon,Bayern,014b4fd7-bef7-4ee2-bd2f-88b5005f196b,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,2550.0,3.0,standard
702,Liste_Objekte_passend,kontakt,20.0,315164.0,124.5,Erding,EUR,rec_item,Klettham,Balkon|EBK,Bayern,171888a2-aa87-4432-878d-0da0eacc51ff,,new,Miete,WOHNEN,sonstiges,,PENTHOUSE,1850.0,2.0,standard
703,Liste_Objekte_passend,kontakt,21.0,1327614.0,99.49,Dietramszell,EUR,rec_item,Ascholding,Balkon|EBK,Bayern,9acd836a-ddf9-4729-bdd8-071fabef6183,,old,Miete,WOHNEN,sonstiges,,MAISONETTE,1500.0,3.0,standard
704,Liste_Objekte_passend,kontakt,22.0,1938659.0,104.0,Puchheim,EUR,rec_item,Puchheim,Garten|Balkon|EBK,Bayern,9fb8ae4f-b5b7-42d3-b498-6058132c57f2,,old,Miete,WOHNEN,sonstiges,,PENTHOUSE,1400.0,2.0,standard
705,Liste_Objekte_passend,kontakt,1.0,1938659.0,120.0,Erding,EUR,rec_item,Erding,Balkon|EBK,Bayern,a0d04cb4-c32b-4b83-a56d-7e116ed76bb9,,new,Miete,WOHNEN,sonstiges,,MAISONETTE,1440.0,4.0,standard
706,Liste_Objekte_passend,kontakt,2.0,316913.0,76.0,Tuntenhausen,EUR,rec_item,Biberg,Garten,Bayern,5fefc45f-f77a-4650-b0f8-4813e12b249a,,old,Miete,WOHNEN,sonstiges,,Wohnung,1280.0,2.0,standard
707,Liste_Objekte_passend,kontakt,3.0,2019785.0,63.2,Eichenau,EUR,rec_item,null,Balkon,Bayern,d899f8e6-cf6e-4fb2-9c94-1790d37ed59a,,new,Miete,WOHNEN,sonstiges,,ETAGE,1005.0,2.0,standard
708,Liste_Objekte_passend,kontakt,4.0,66362.0,78.0,Gauting,EUR,rec_item,Unterbrunn,,Bayern,b9c21963-3ca0-40d0-9279-90ea65b5ddcf,,new,Miete,WOHNEN,sonstiges,,MAISONETTE,1050.0,3.0,standard
709,Liste_Objekte_passend,kontakt,5.0,1938659.0,31.0,Holzkirchen,EUR,rec_item,Holzkirchen,EBK,Bayern,634c708e-402f-4827-9342-f80f8e951b69,,new,Miete,WOHNEN,sonstiges,,Wohnung,425.0,1.5,standard
710,Liste_Objekte_passend,kontakt,6.0,1464559.0,59.0,Olching,EUR,rec_item,Olching,EBK,Bayern,8cca145e-5f45-42f9-8988-9069c176f8db,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1070.0,2.0,standard
711,Liste_Objekte_passend,kontakt,7.0,709515.0,148.0,Aßling,EUR,rec_item,Aßling,Garten|EBK,Bayern,b059623c-cb42-4431-88f5-3695ab370be4,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1550.0,4.5,standard
712,Liste_Objekte_passend,kontakt,8.0,64374.0,79.0,Starnberg,EUR,rec_item,Starnberg,EBK,Bayern,debe656d-b808-4308-b042-e1a8ad28ee0a,,old,Miete,WOHNEN,sonstiges,,ETAGE,1650.0,3.0,standard
713,Liste_Objekte_passend,kontakt,9.0,381339.0,119.0,Olching,EUR,rec_item,Neu-Esting,EBK,Bayern,77f60fdd-7bf3-4c5a-a246-3b6992293e4c,,old,Miete,WOHNEN,sonstiges,,PENTHOUSE,2220.0,3.0,standard
714,Liste_Objekte_passend,kontakt,10.0,1566589.0,102.45,Starnberg,EUR,rec_item,Starnberg,Garten|EBK,Bayern,1943c3e7-a704-4e28-9b86-7bd7955775d7,,new,Miete,WOHNEN,sonstiges,,Wohnung,1895.0,3.0,standard
715,Liste_Objekte_passend,kontakt,11.0,1899275.0,88.18,Starnberg,EUR,rec_item,Starnberg,EBK,Bayern,7f6d9f6b-a87f-45c6-b4e4-e30571b8d87d,,old,Miete,WOHNEN,sonstiges,,PENTHOUSE,2400.0,2.0,standard
716,Liste_Objekte_passend,kontakt,12.0,324102.0,120.0,Gauting,EUR,rec_item,Oberbrunn,Garten|Balkon|EBK,Bayern,c676f22d-78b3-4102-b645-0475c9d0939d,,old,Miete,WOHNEN,sonstiges,,ETAGE,1760.0,3.0,standard
717,Liste_Objekte_passend,kontakt,13.0,1240524.0,86.24,Starnberg,EUR,rec_item,Söcking,Balkon,Bayern,80c6b5ed-7056-4938-9b1e-8d447ca21ffd,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1260.0,4.0,standard
718,Liste_Objekte_passend,kontakt,14.0,1938659.0,74.0,Bergkirchen,EUR,rec_item,Unterbachern,Garten|Balkon,Bayern,de2b7178-e1c4-4ad0-94c0-22266f094a74,,new,Miete,WOHNEN,sonstiges,,Wohnung,880.0,3.5,standard
719,Liste_Objekte_passend,kontakt,15.0,1938659.0,90.0,Aßling,EUR,rec_item,Steinkirchen,Garten|Balkon|EBK,Bayern,1320fdd3-fca5-4805-adbe-8acda034307f,,old,Miete,WOHNEN,sonstiges,,Wohnung,1050.0,2.5,standard
720,Liste_Objekte_passend,kontakt,16.0,709515.0,86.0,Gilching,EUR,rec_item,Neugilching,EBK,Bayern,d50e0a20-6f3e-4a8c-b6d8-694469cc3a0e,,new,Miete,WOHNEN,sonstiges,,ETAGE,1350.0,3.0,standard
721,Liste_Objekte_passend,kontakt,17.0,1938659.0,50.0,Erding,EUR,rec_item,Langengeisling,Balkon|EBK,Bayern,7012bd3b-6e10-4ef1-87e4-d1721c3b959c,,new,Miete,WOHNEN,sonstiges,,APARTMENT,890.0,2.0,standard
722,Liste_Objekte_passend,kontakt,18.0,203753.0,67.7,Isen,EUR,rec_item,Isen,Balkon|EBK,Bayern,34701ae1-9ab9-4dd0-a004-a4d1eda18184,,old,Miete,WOHNEN,sonstiges,,ETAGE,850.0,2.5,standard
723,Liste_Objekte_passend,kontakt,19.0,430645.0,119.75,Gilching,EUR,rec_item,Neugilching,Balkon,Bayern,fd2ebca5-48a9-4ac6-a5c3-78c281139919,,old,Miete,WOHNEN,sonstiges,,Wohnung,1980.0,4.0,standard
724,Liste_Objekte_passend,kontakt,20.0,430645.0,144.8,Gilching,EUR,rec_item,Neugilching,,Bayern,2351e640-9715-47af-83dc-f013f5bc71f4,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,2450.0,4.0,standard
725,Liste_Objekte_passend,kontakt,21.0,176091.0,102.0,Gilching,EUR,rec_item,Gilching,,Bayern,fce80666-57d2-467b-8d8b-0a7064952304,,old,Miete,WOHNEN,sonstiges,,Wohnung,1830.0,3.0,standard
726,Liste_Objekte_passend,kontakt,22.0,176091.0,71.0,Gilching,EUR,rec_item,Gilching,,Bayern,b435adbe-a39a-4fa3-8f94-2b84c701c1d9,,old,Miete,WOHNEN,sonstiges,,Wohnung,1280.0,2.0,standard
727,Liste_Objekte_passend,kontakt,1.0,276641.0,122.5,Lengdorf,EUR,rec_item,Lengdorf,Garten|EBK,Bayern,56da34c3-69e7-451b-a73c-8abd62697e21,,old,Miete,WOHNEN,sonstiges,,ETAGE,1940.0,6.0,standard
728,Liste_Objekte_passend,kontakt,2.0,2154042.0,20.0,Freising,EUR,rec_item,Freising,Garten|Balkon,Bayern,5c70e108-1c6c-40e7-b509-65af3037ff62,,new,Miete,WOHNEN,sonstiges,,APARTMENT,375.0,1.0,standard
729,Liste_Objekte_passend,kontakt,3.0,1938659.0,76.6,Starnberg,EUR,rec_item,Söcking,Garten|EBK,Bayern,740dc557-e228-4dcd-a46e-b3e152474717,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,1100.0,3.0,premium
730,Liste_Objekte_passend,kontakt,4.0,154266.0,56.0,Starnberg,EUR,rec_item,Söcking,Balkon|EBK,Bayern,b300e47c-6081-4e04-902b-32935a315b7f,,new,Miete,WOHNEN,sonstiges,,Wohnung,895.0,2.0,standard
731,Liste_Objekte_passend,kontakt,5.0,154266.0,78.0,Starnberg,EUR,rec_item,Starnberg,Balkon,Bayern,9abfe510-890c-4e04-89e8-8dfc43ca96e6,,new,Miete,WOHNEN,sonstiges,,Wohnung,1100.0,2.5,standard
732,Liste_Objekte_passend,kontakt,6.0,2229016.0,40.0,Wolfratshausen,EUR,rec_item,Waldram,Balkon|EBK,Bayern,5f68060f-9b63-48b4-89a5-ef7799b25124,,old,Miete,WOHNEN,sonstiges,,APARTMENT,745.0,1.0,standard
733,Liste_Objekte_passend,kontakt,7.0,2173332.0,84.0,Freising,EUR,rec_item,Freising,,Bayern,3c7c0526-b027-4f30-a538-7d5d634c5622,,old,Miete,WOHNEN,sonstiges,,Wohnung,1675.0,3.0,standard
734,Liste_Objekte_passend,kontakt,8.0,2154042.0,40.0,Freising,EUR,rec_item,Lerchenfeld,Garten|EBK,Bayern,2bed00df-b0a3-4b46-9c63-bb58977c5303,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,530.0,1.0,standard
735,Liste_Objekte_passend,kontakt,9.0,900030.0,0.0,Freising,EUR,rec_item,Altenhausen,Balkon|EBK,Bayern,461ac1ec-0742-4f19-a0b0-8e386e0bac49,,new,Miete,WOHNEN,sonstiges,,APARTMENT,380.0,1.0,standard
736,Liste_Objekte_passend,kontakt,10.0,289483.0,31.0,Freising,EUR,rec_item,Freising,EBK,Bayern,3fbdb438-48ab-4de1-8c08-035a602dbcb4,,old,Miete,WOHNEN,sonstiges,,Wohnung,520.0,1.5,standard
737,Liste_Objekte_passend,kontakt,11.0,2205266.0,127.0,Bockhorn,EUR,rec_item,Unterstrogn,,Bayern,ee2b2bc4-69ac-4d9c-8eac-bc2adbc35d6c,,old,Miete,WOHNEN,sonstiges,,MAISONETTE,1550.0,3.0,standard
738,Liste_Objekte_passend,kontakt,12.0,289483.0,15.0,Freising,EUR,rec_item,Freising,EBK,Bayern,2c35f472-c697-404f-af7b-e717b539a749,,old,Miete,WOHNEN,sonstiges,,Zimmer,400.0,0.0,standard
739,Liste_Objekte_passend,kontakt,13.0,1938659.0,20.0,Freising,EUR,rec_item,Freising,Garten|Balkon|EBK,Bayern,be05da30-b25e-4546-a7fc-1f4b5992319f,top-immo|eyecatcher,new,Miete,WOHNEN,sonstiges,,APARTMENT,371.23,1.0,premium
740,Liste_Objekte_passend,kontakt,14.0,66354.0,84.25,Geretsried,EUR,rec_item,Gartenberg,Balkon,Bayern,eae96f65-9509-4b33-bb79-3bf92c2f0047,,old,Miete,WOHNEN,sonstiges,,ETAGE,1285.0,3.0,standard
741,Liste_Objekte_passend,kontakt,15.0,574951.0,60.0,Geretsried,EUR,rec_item,Gartenberg,EBK,Bayern,ff0abf03-51d5-4b65-b47f-6769927c1b39,,new,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,780.0,2.0,standard
742,Liste_Objekte_passend,kontakt,16.0,1938659.0,93.13,Geretsried,EUR,rec_item,Gartenberg,,Bayern,2b5815d0-b199-434c-9a57-3edd7e283479,,old,Miete,WOHNEN,sonstiges,,Wohnung,1303.82,3.0,standard
743,Liste_Objekte_passend,kontakt,17.0,1938659.0,61.59,Geretsried,EUR,rec_item,Gartenberg,Balkon,Bayern,671706c9-be4b-4cc1-8999-2864fde6a5d4,,old,Miete,WOHNEN,sonstiges,,Wohnung,923.85,2.0,standard
744,Liste_Objekte_passend,kontakt,18.0,1938659.0,73.86,Geretsried,EUR,rec_item,Gartenberg,Balkon,Bayern,067dba9e-7f3f-4f00-8d9c-3653f3c4b890,,old,Miete,WOHNEN,sonstiges,,Wohnung,1107.9,2.0,standard
745,Liste_Objekte_passend,kontakt,19.0,1938659.0,103.82,Geretsried,EUR,rec_item,Gartenberg,,Bayern,57e9710f-e877-4652-b98c-d4d588800fe4,,old,Miete,WOHNEN,sonstiges,,Wohnung,1401.57,3.0,standard
746,Liste_Objekte_passend,kontakt,20.0,1438751.0,67.21,Fürstenfeldbruck,EUR,rec_item,Fürstenfeldbruck,Balkon,Bayern,33a377e9-cf1d-4d60-a8a4-d68e5752b493,,old,Miete,WOHNEN,sonstiges,,ETAGE,1090.0,3.0,standard
747,Liste_Objekte_passend,kontakt,21.0,1938659.0,54.0,Fürstenfeldbruck,EUR,rec_item,Fürstenfeldbruck,Garten|EBK,Bayern,ea355aac-5f9b-4a79-bdf6-7f60deb76361,,new,Miete,WOHNEN,sonstiges,,APARTMENT,875.0,2.0,standard
748,Liste_Objekte_passend,kontakt,22.0,1938659.0,70.0,Vierkirchen,EUR,rec_item,Ramelsbach,Garten,Bayern,6b1028bd-7bdf-495c-90eb-d5d9533979e9,,old,Miete,WOHNEN,sonstiges,,Wohnung,990.0,2.0,standard
749,Liste_Objekte_passend,kontakt,1.0,574951.0,91.0,Geretsried,EUR,rec_item,Geretsried,,Bayern,98f9a2ce-d5a9-4f21-90ed-7d7a66f0ee9c,,old,Miete,WOHNEN,sonstiges,,ETAGE,1300.0,3.0,standard
750,Liste_Objekte_passend,kontakt,2.0,1938659.0,63.0,Geretsried,EUR,rec_item,Geretsried,Garten|Balkon,Bayern,87fe9dc1-df0d-4bab-a645-770e4e2b77a1,,old,Miete,WOHNEN,sonstiges,,Wohnung,1140.0,2.0,standard
751,Liste_Objekte_passend,kontakt,3.0,445200.0,130.0,Maisach,EUR,rec_item,Maisach,Balkon|EBK,Bayern,6ce542cb-ecd3-48cf-8ee5-2543d69a5fdb,,old,Miete,WOHNEN,sonstiges,,Wohnung,1280.0,4.0,standard
752,Liste_Objekte_passend,kontakt,4.0,195944.0,108.0,Marzling,EUR,rec_item,Marzling,Balkon,Bayern,c3415a32-73b9-46d1-b147-c847911f40cf,,old,Miete,WOHNEN,sonstiges,,ETAGE,1530.0,3.0,standard
753,Liste_Objekte_passend,kontakt,5.0,1438751.0,76.75,Fürstenfeldbruck,EUR,rec_item,Neulindach,Balkon,Bayern,0542da8d-a2b2-40b8-8420-c1196b2dffd7,,old,Miete,WOHNEN,sonstiges,,MAISONETTE,1260.0,3.0,standard
754,Liste_Objekte_passend,kontakt,6.0,191936.0,103.0,Fürstenfeldbruck,EUR,rec_item,Fürstenfeldbruck,EBK,Bayern,005cae4c-4456-4af0-bc14-a5ec4d7fc9b7,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1735.0,4.0,standard
755,Liste_Objekte_passend,kontakt,7.0,1938659.0,58.0,Fürstenfeldbruck,EUR,rec_item,Fürstenfeldbruck,Garten|EBK,Bayern,dd46eb9f-1041-400f-ab1f-a65c8409e049,,old,Miete,WOHNEN,sonstiges,,Wohnung,1200.0,1.5,standard
756,Liste_Objekte_passend,kontakt,8.0,485049.0,100.0,Haag,EUR,rec_item,null,EBK,Bayern,5324a3f2-e6e0-48e0-b43d-c8b55a4f83d5,,old,Miete,WOHNEN,sonstiges,,ETAGE,780.0,3.0,standard
757,Liste_Objekte_passend,kontakt,9.0,122131.0,103.0,Maisach,EUR,rec_item,Maisach,EBK,Bayern,5119fd07-87db-4463-9bcf-36248b097c44,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1250.0,4.0,standard
758,Liste_Objekte_passend,kontakt,10.0,780826.0,80.0,Warngau,EUR,rec_item,Oberwarngau,Balkon|EBK,Bayern,0d2a5b86-e6a5-4257-b26c-0a89dfeec216,,old,Miete,WOHNEN,sonstiges,,APARTMENT,1060.0,2.0,standard
759,Liste_Objekte_passend,kontakt,11.0,1938659.0,72.0,Fürstenfeldbruck,EUR,rec_item,Fürstenfeldbruck,Balkon|EBK,Bayern,3195ea28-f7a4-4a7b-b3a9-b11fbf39e928,,new,Miete,WOHNEN,sonstiges,,MAISONETTE,1200.0,3.0,standard
760,Liste_Objekte_passend,kontakt,12.0,300706.0,72.0,Fürstenfeldbruck,EUR,rec_item,Fürstenfeldbruck,Garten|Balkon|EBK,Bayern,76b7126f-abd5-4778-baad-1e8af11b0946,,old,Miete,WOHNEN,sonstiges,,ETAGE,1180.0,3.0,standard
761,Liste_Objekte_passend,kontakt,13.0,900030.0,42.5,Berglern,EUR,rec_item,Berglern,Balkon,Bayern,174e541c-6be8-4b8f-9c4b-c406e16321bd,,old,Miete,WOHNEN,sonstiges,,ETAGE,630.0,2.0,standard
762,Liste_Objekte_passend,kontakt,14.0,154266.0,150.0,Feldafing,EUR,rec_item,Feldafing,EBK,Bayern,94a456e9-5a6c-42bc-8054-dd5125c6fd54,,old,Miete,WOHNEN,sonstiges,,Wohnung,1695.0,3.5,standard
763,Liste_Objekte_passend,kontakt,15.0,1938659.0,59.8,Rechtmehring,EUR,rec_item,Hart,,Bayern,e854f213-ee2d-40c0-9ae5-b0578afc5b3e,,old,Miete,WOHNEN,sonstiges,,Wohnung,825.0,2.0,standard
764,Liste_Objekte_passend,kontakt,16.0,1938659.0,58.78,Rechtmehring,EUR,rec_item,Hart,,Bayern,ea0242a5-17a3-4675-8476-18cc32157466,,old,Miete,WOHNEN,sonstiges,,Wohnung,825.0,2.0,standard
765,Liste_Objekte_passend,kontakt,17.0,1938659.0,104.0,Rechtmehring,EUR,rec_item,Hart,Balkon,Bayern,25f64922-cd1d-4afd-9173-cbbf327a2ef2,,old,Miete,WOHNEN,sonstiges,,Wohnung,1350.0,3.0,standard
766,Liste_Objekte_passend,kontakt,18.0,1938659.0,104.0,Rechtmehring,EUR,rec_item,Hart,Balkon,Bayern,fd107994-06b4-4185-8913-b27ceaed38c9,,old,Miete,WOHNEN,sonstiges,,Wohnung,1350.0,4.0,standard
767,Liste_Objekte_passend,kontakt,19.0,444786.0,101.0,Rechtmehring,EUR,rec_item,Freimehring,Balkon,Bayern,5d20a7c4-8e14-46ed-8beb-838ee19420c0,,new,Miete,WOHNEN,sonstiges,,Wohnung,920.0,3.0,standard
768,Liste_Objekte_passend,kontakt,20.0,196848.0,84.0,Berglern,EUR,rec_item,Mitterlern,Balkon|EBK,Bayern,ad94f755-25ae-4b00-9d6a-6845782b27c6,,new,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,840.0,3.0,standard
769,Liste_Objekte_passend,kontakt,21.0,8022.0,232.0,Münsing,EUR,rec_item,Wimpasing,Garten|EBK,Bayern,2e63c086-9b9b-4f3e-9aa1-607c72bbc3e9,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,4000.0,4.0,standard
770,Liste_Objekte_passend,kontakt,22.0,1938659.0,72.0,Weichs,EUR,rec_item,Weichs,Garten|EBK,Bayern,40d00f5f-5486-40b2-b867-3d350d087ab4,,old,Miete,WOHNEN,sonstiges,,Wohnung,990.0,2.5,standard
771,Liste_Objekte_passend,kontakt,1.0,324102.0,93.0,Waakirchen,EUR,rec_item,Schaftlach,Balkon,Bayern,e703d6e0-1ceb-4cc1-95e4-5098c0e95a0c,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,1450.0,4.0,standard
772,Liste_Objekte_passend,kontakt,2.0,1938659.0,110.0,Rott,EUR,rec_item,Rott,Garten|Balkon,Bayern,02a0044c-fc9b-48d1-86b5-f791c5c85ccc,,old,Miete,WOHNEN,sonstiges,,Wohnung,1180.0,4.0,standard
773,Liste_Objekte_passend,kontakt,3.0,1938659.0,121.0,Irschenberg,EUR,rec_item,Irschenberg,Balkon,Bayern,ff8bdaa2-740d-419d-93bc-934a6345027c,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,Wohnung,1790.0,4.5,premium
774,Liste_Objekte_passend,kontakt,4.0,366379.0,100.0,Rott,EUR,rec_item,Rott,Garten,Bayern,36b87153-671d-453f-b179-ae5b118cace9,,old,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,1080.0,4.0,standard
775,Liste_Objekte_passend,kontakt,5.0,2226382.0,149.0,Wörthsee,EUR,rec_item,Walchstadt,EBK,Bayern,68f942c1-fb4e-4d65-a5b2-c97125149799,,new,Miete,WOHNEN,sonstiges,,ERDGESCHOSS,3850.0,4.0,standard
776,Liste_Objekte_passend,kontakt,6.0,2276090.0,128.44,Bad Aibling,EUR,rec_item,Bad Aibling,Garten,Bayern,4da6c7b8-3012-429b-8f8a-6d3821a6e69c,,old,Miete,WOHNEN,sonstiges,,Wohnung,1790.0,3.0,standard
777,Liste_Objekte_passend,kontakt,7.0,3084012.0,157.0,Bad Aibling,EUR,rec_item,Bad Aibling,,Bayern,628da058-2bed-4edd-82e5-3bd1337d1def,,old,Miete,WOHNEN,sonstiges,,DACHGESCHOSS,2200.0,4.0,standard
778,Liste_Objekte_passend,kontakt,8.0,92506.0,99.0,Bad Aibling,EUR,rec_item,Bad Aibling,Balkon|EBK,Bayern,e6728af4-1c13-4c5d-b14f-0a34246c0a2b,,old,Miete,WOHNEN,sonstiges,,ETAGE,1400.0,3.0,standard
779,Liste_Objekte_passend,kontakt,9.0,709515.0,123.0,Bad Aibling,EUR,rec_item,Abel,Balkon|EBK,Bayern,38adcffe-194c-4f60-ae7b-b114c486c42f,,old,Miete,WOHNEN,sonstiges,,ETAGE,1800.0,4.0,standard
780,Liste_Objekte_passend,kontakt,10.0,1922630.0,80.0,Zolling,EUR,rec_item,Palzing,Balkon|EBK,Bayern,5fb0324f-a6da-4180-af4e-598049724679,,old,Miete,WOHNEN,sonstiges,,ETAGE,680.0,0.0,standard
781,Liste_Objekte_passend,kontakt,11.0,1938659.0,78.0,Haag,EUR,rec_item,Haag,Balkon|EBK,Bayern,13a5dbfd-52a6-4fec-a3e1-1bf65505eeb0,top-immo|eyecatcher,old,Miete,WOHNEN,sonstiges,,APARTMENT,1036.0,2.0,premium
